,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_vectorizer__embedding_func,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0,306.9823011159897,6.922265887260437,289.7490283250809,1.8641294240951538,<function sum_all_tokens at 0x1a5a1018c0>,{'vectorizer__embedding_func': <function sum_all_tokens at 0x1a5a1018c0>},0.6924187725631769,0.7319257837492001,0.7121722781561886,0.019753505593011644,4,0.7715196599362381,0.8302618816682833,0.8008907708022607,0.02937111086602262
1,290.643546462059,3.533828616142273,293.95214807987213,1.1182149648666382,<function mean_across_all_tokens at 0x1a5a101e60>,{'vectorizer__embedding_func': <function mean_across_all_tokens at 0x1a5a101e60>},0.7586891757696128,0.7582017010935602,0.7584454384315865,0.00024373733802629527,1,0.7862068965517242,0.7897814712219144,0.7879941838868193,0.0017872873350951446
2,349.47878301143646,7.457804083824158,287.97023344039917,1.7850635051727295,<function concat_all_tokens at 0x1aa6e60440>,{'vectorizer__embedding_func': <function concat_all_tokens at 0x1aa6e60440>},0.6975265017667844,0.7582908163265306,0.7279086590466575,0.03038215727987309,3,0.822623828647925,0.8403141361256544,0.8314689823867898,0.008845153738864686
3,289.77576994895935,6.618252277374268,289.00397300720215,1.4899179935455322,<function CLS_token_embedding at 0x1aa6e604d0>,{'vectorizer__embedding_func': <function CLS_token_embedding at 0x1aa6e604d0>},0.7358184764991897,0.7358916478555304,0.7358550621773601,3.658567817033109e-05,2,0.7540453074433657,0.8106701366297983,0.782357722036582,0.028312414593216262
