,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__hidden_layer_sizes,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0,166.06578290462494,7.078328013420105,345.3013160228729,186.99758505821228,"(100, 50, 50)","{'clf__hidden_layer_sizes': (100, 50, 50)}",0.7454364420843013,0.7341176470588237,0.7397770445715625,0.005659397512738806,2,0.828017099638277,0.785135135135135,0.806576117386706,0.021440982251570984
1,180.60032653808594,22.26521635055542,170.92290139198303,13.541508674621582,"(100, 100, 50)","{'clf__hidden_layer_sizes': (100, 100, 50)}",0.7552402450822316,0.7367360644728006,0.7459881547775161,0.009252090304715521,1,0.8006410256410257,0.790338812479034,0.7954899190600299,0.005151106580995823
